id,obs_no,no,studynr,country,x,y,year,n_fert_min,n_fert_man,n_place,n_source,n_time_splits,n_res,nue_value,nrep,sd_nue,n_dose,crop_type,depth,p_dose,k_dose,som,ph,clay,ntot,pre_mean,pre_sd,tmp_mean,tmp_sd,pot_eva,pet_sd,genzname,genz,gens,depntot,xcec,xclay,xntot,xph,xsand,xsilt,xsoc,xsom
653,3752,27,100,Turkey,35.3559875488281,37.0150871276856,2012,200,,broadcasted,inorganic,0,0,13.179,3,1.4938253144658,200,other,30,43.64,0,0.15,7.56,,0.008,855.420703901299,61.7887101795381,18.973276158859,7.23408555159784,1245.71985264277,1.72228305360494,N. Hot and dry,N,N5,5.45896118164063,174.611111111111,25.7444444444444,0.944583333333333,4.60833333333333,17.4736111111111,23.4333333333333,13.5486111111111,27.0972222222222
653,3753,27,100,Turkey,35.3559875488281,37.0150871276856,2012,200,,broadcasted,inorganic,0,0,33.616,3,5.27887738373178,200,other,30,0,0,0.15,7.56,,0.008,855.420703901299,61.7887101795381,18.973276158859,7.23408555159784,1245.71985264277,1.72228305360494,N. Hot and dry,N,N5,5.45896118164063,174.611111111111,25.7444444444444,0.944583333333333,4.60833333333333,17.4736111111111,23.4333333333333,13.5486111111111,27.0972222222222
653,3754,27,100,Turkey,35.3559875488281,37.0150871276856,2012,200,,broadcasted,inorganic,0,0,21.8695,3,4.84177823100135,200,other,30,0,0,0.15,7.56,,0.008,855.420703901299,61.7887101795381,18.973276158859,7.23408555159784,1245.71985264277,1.72228305360494,N. Hot and dry,N,N5,5.45896118164063,174.611111111111,25.7444444444444,0.944583333333333,4.60833333333333,17.4736111111111,23.4333333333333,13.5486111111111,27.0972222222222
653,3755,27,100,Turkey,35.3559875488281,37.0150871276856,2012,200,,broadcasted,inorganic,0,0,37.5315,3,1.75000948577123,200,other,30,43.64,0,0.15,7.56,,0.008,855.420703901299,61.7887101795381,18.973276158859,7.23408555159784,1245.71985264277,1.72228305360494,N. Hot and dry,N,N5,5.45896118164063,174.611111111111,25.7444444444444,0.944583333333333,4.60833333333333,17.4736111111111,23.4333333333333,13.5486111111111,27.0972222222222
653,3756,27,100,Turkey,35.3559875488281,37.0150871276856,2012,200,,broadcasted,inorganic,0,0,23.0155,3,7.81524748726714,200,other,30,43.64,0,0.15,7.56,,0.008,855.420703901299,61.7887101795381,18.973276158859,7.23408555159784,1245.71985264277,1.72228305360494,N. Hot and dry,N,N5,5.45896118164063,174.611111111111,25.7444444444444,0.944583333333333,4.60833333333333,17.4736111111111,23.4333333333333,13.5486111111111,27.0972222222222
654,3757,27,101,Italy,15.5666666030884,41.466667175293,2012,250,,broadcasted,inorganic,0,0,9.9232,4,1.04747505926515,250,other,30,0,332,1.8,7.72,,0.0125,584.613802465899,30.9355118351106,15.8686784314013,6.50369194126482,1134.43680201454,1.79031778552091,L. Warm temperate and xeric,L,L1,12.69751953125,219.880952380952,34.6095238095238,1.48821428571429,7.20952380952381,16.9035714285714,41.3428571428571,20.1166666666667,40.2333333333333
654,3758,27,101,Italy,15.5666666030884,41.466667175293,2012,250,,broadcasted,inorganic,0,0,8.1088,4,1.08337450977968,250,other,30,0,332,1.8,7.72,,0.0125,584.613802465899,30.9355118351106,15.8686784314013,6.50369194126482,1134.43680201454,1.79031778552091,L. Warm temperate and xeric,L,L1,12.69751953125,219.880952380952,34.6095238095238,1.48821428571429,7.20952380952381,16.9035714285714,41.3428571428571,20.1166666666667,40.2333333333333
654,3759,27,101,Italy,15.5666666030884,41.466667175293,2012,250,,broadcasted,inorganic,0,0,10.0128,4,1.43925616796661,250,other,30,60,332,1.8,7.72,,0.0125,584.613802465899,30.9355118351106,15.8686784314013,6.50369194126482,1134.43680201454,1.79031778552091,L. Warm temperate and xeric,L,L1,12.69751953125,219.880952380952,34.6095238095238,1.48821428571429,7.20952380952381,16.9035714285714,41.3428571428571,20.1166666666667,40.2333333333333
654,3760,27,101,Italy,15.5666666030884,41.466667175293,2012,250,,broadcasted,inorganic,0,0,7.4368,4,1.02323213085818,250,other,30,60,332,1.8,7.72,,0.0125,584.613802465899,30.9355118351106,15.8686784314013,6.50369194126482,1134.43680201454,1.79031778552091,L. Warm temperate and xeric,L,L1,12.69751953125,219.880952380952,34.6095238095238,1.48821428571429,7.20952380952381,16.9035714285714,41.3428571428571,20.1166666666667,40.2333333333333
654,3761,27,101,Italy,15.5666666030884,41.466667175293,2012,250,,broadcasted,inorganic,0,0,10.7072,4,1.40714665587923,250,other,30,120,332,1.8,7.72,,0.0125,584.613802465899,30.9355118351106,15.8686784314013,6.50369194126482,1134.43680201454,1.79031778552091,L. Warm temperate and xeric,L,L1,12.69751953125,219.880952380952,34.6095238095238,1.48821428571429,7.20952380952381,16.9035714285714,41.3428571428571,20.1166666666667,40.2333333333333
654,3762,27,101,Italy,15.5666666030884,41.466667175293,2012,250,,broadcasted,inorganic,0,0,8.1088,4,0.941690599720368,250,other,30,120,332,1.8,7.72,,0.0125,584.613802465899,30.9355118351106,15.8686784314013,6.50369194126482,1134.43680201454,1.79031778552091,L. Warm temperate and xeric,L,L1,12.69751953125,219.880952380952,34.6095238095238,1.48821428571429,7.20952380952381,16.9035714285714,41.3428571428571,20.1166666666667,40.2333333333333
654,3763,27,101,Italy,15.5666666030884,41.466667175293,2012,250,,broadcasted,inorganic,0,0,9.4304,4,1.22029473574877,250,other,30,0,332,1.8,7.72,,0.0125,584.613802465899,30.9355118351106,15.8686784314013,6.50369194126482,1134.43680201454,1.79031778552091,L. Warm temperate and xeric,L,L1,12.69751953125,219.880952380952,34.6095238095238,1.48821428571429,7.20952380952381,16.9035714285714,41.3428571428571,20.1166666666667,40.2333333333333
654,3764,27,101,Italy,15.5666666030884,41.466667175293,2012,250,,broadcasted,inorganic,0,0,8.6016,4,0.863207286235761,250,other,30,0,332,1.8,7.72,,0.0125,584.613802465899,30.9355118351106,15.8686784314013,6.50369194126482,1134.43680201454,1.79031778552091,L. Warm temperate and xeric,L,L1,12.69751953125,219.880952380952,34.6095238095238,1.48821428571429,7.20952380952381,16.9035714285714,41.3428571428571,20.1166666666667,40.2333333333333
654,3765,27,101,Italy,15.5666666030884,41.466667175293,2012,250,,broadcasted,inorganic,0,0,9.744,4,1.46703473521193,250,other,30,60,332,1.8,7.72,,0.0125,584.613802465899,30.9355118351106,15.8686784314013,6.50369194126482,1134.43680201454,1.79031778552091,L. Warm temperate and xeric,L,L1,12.69751953125,219.880952380952,34.6095238095238,1.48821428571429,7.20952380952381,16.9035714285714,41.3428571428571,20.1166666666667,40.2333333333333
654,3766,27,101,Italy,15.5666666030884,41.466667175293,2012,250,,broadcasted,inorganic,0,0,8.3552,4,0.980591509273692,250,other,30,60,332,1.8,7.72,,0.0125,584.613802465899,30.9355118351106,15.8686784314013,6.50369194126482,1134.43680201454,1.79031778552091,L. Warm temperate and xeric,L,L1,12.69751953125,219.880952380952,34.6095238095238,1.48821428571429,7.20952380952381,16.9035714285714,41.3428571428571,20.1166666666667,40.2333333333333
654,3767,27,101,Italy,15.5666666030884,41.466667175293,2012,250,,broadcasted,inorganic,0,0,10.4384,4,1.31598466403369,250,other,30,120,332,1.8,7.72,,0.0125,584.613802465899,30.9355118351106,15.8686784314013,6.50369194126482,1134.43680201454,1.79031778552091,L. Warm temperate and xeric,L,L1,12.69751953125,219.880952380952,34.6095238095238,1.48821428571429,7.20952380952381,16.9035714285714,41.3428571428571,20.1166666666667,40.2333333333333
654,3768,27,101,Italy,15.5666666030884,41.466667175293,2012,250,,broadcasted,inorganic,0,0,8.7584,4,1.06716864451158,250,other,30,120,332,1.8,7.72,,0.0125,584.613802465899,30.9355118351106,15.8686784314013,6.50369194126482,1134.43680201454,1.79031778552091,L. Warm temperate and xeric,L,L1,12.69751953125,219.880952380952,34.6095238095238,1.48821428571429,7.20952380952381,16.9035714285714,41.3428571428571,20.1166666666667,40.2333333333333
655,3769,27,102,India,70.4333343505859,21.4833335876465,2004,20,,broadcasted,inorganic,0,0,284.4,4,18.0489937354473,20,nfixing,30,17.46,0,0.894,7.9,,0.090800431494069,762.489666988367,119.922950914132,26.6727014793747,2.69848425850681,1725.14945574533,0.784865464567317,R. Extremely hot and moist,R,R9,17.4993908691406,197.166666666667,25.6,0.96,7.08333333333333,40.65,33.7666666666667,8.08333333333333,16.1666666666667
655,3770,27,102,India,70.4333343505859,21.4833335876465,2004,20,,broadcasted,inorganic,0,0,297.6,4,16.7358234374568,20,nfixing,30,17.46,0,0.894,7.9,,0.090800431494069,762.489666988367,119.922950914132,26.6727014793747,2.69848425850681,1725.14945574533,0.784865464567317,R. Extremely hot and moist,R,R9,17.4993908691406,197.166666666667,25.6,0.96,7.08333333333333,40.65,33.7666666666667,8.08333333333333,16.1666666666667
655,3771,27,102,India,70.4333343505859,21.4833335876465,2004,20,,broadcasted,inorganic,0,0,265.2,4,17.6038255955552,20,nfixing,30,17.46,0,0.894,7.9,,0.090800431494069,762.489666988367,119.922950914132,26.6727014793747,2.69848425850681,1725.14945574533,0.784865464567317,R. Extremely hot and moist,R,R9,17.4993908691406,197.166666666667,25.6,0.96,7.08333333333333,40.65,33.7666666666667,8.08333333333333,16.1666666666667
656,3772,27,104,Pakistan,73.0666656494141,31.4166660308838,2014,110,,broadcasted,inorganic,0,0,96.7272727272727,4,10.9684771301778,110,maize,30,0,60,0.52,7.6,,0.005,455.913800991044,46.7185114190344,25.0876441084105,7.26505540434829,1409.44542550493,1.84252056779858,P. Extremely hot and arid,P,P1,28.725576171875,94.1666666666667,19.5666666666667,0.673333333333333,8.05,30.4,50,6.31666666666667,12.6333333333333
656,3773,27,104,Pakistan,73.0666656494141,31.4166660308838,2014,110,,broadcasted,inorganic,0,0,68.7272727272727,4,10.0497570932285,110,maize,30,0,60,0.52,7.6,,0.005,455.913800991044,46.7185114190344,25.0876441084105,7.26505540434829,1409.44542550493,1.84252056779858,P. Extremely hot and arid,P,P1,28.725576171875,94.1666666666667,19.5666666666667,0.673333333333333,8.05,30.4,50,6.31666666666667,12.6333333333333
656,3774,27,104,Pakistan,73.0666656494141,31.4166660308838,2014,110,,broadcasted,inorganic,0,0,101.818181818182,4,9.35566853458111,110,maize,30,0,60,0.52,7.6,,0.005,455.913800991044,46.7185114190344,25.0876441084105,7.26505540434829,1409.44542550493,1.84252056779858,P. Extremely hot and arid,P,P1,28.725576171875,94.1666666666667,19.5666666666667,0.673333333333333,8.05,30.4,50,6.31666666666667,12.6333333333333
656,3775,27,104,Pakistan,73.0666656494141,31.4166660308838,2014,110,,broadcasted,inorganic,0,0,68.7272727272727,4,7.15046866038943,110,maize,30,0,60,0.52,7.6,,0.005,455.913800991044,46.7185114190344,25.0876441084105,7.26505540434829,1409.44542550493,1.84252056779858,P. Extremely hot and arid,P,P1,28.725576171875,94.1666666666667,19.5666666666667,0.673333333333333,8.05,30.4,50,6.31666666666667,12.6333333333333
656,3776,27,104,Pakistan,73.0666656494141,31.4166660308838,2014,110,,broadcasted,inorganic,0,0,124.727272727273,4,15.7368417221646,110,maize,30,0,60,0.52,7.6,,0.005,455.913800991044,46.7185114190344,25.0876441084105,7.26505540434829,1409.44542550493,1.84252056779858,P. Extremely hot and arid,P,P1,28.725576171875,94.1666666666667,19.5666666666667,0.673333333333333,8.05,30.4,50,6.31666666666667,12.6333333333333
656,3777,27,104,Pakistan,73.0666656494141,31.4166660308838,2014,110,,broadcasted,inorganic,0,0,68.7272727272727,4,10.3212927902445,110,maize,30,0,60,0.52,7.6,,0.005,455.913800991044,46.7185114190344,25.0876441084105,7.26505540434829,1409.44542550493,1.84252056779858,P. Extremely hot and arid,P,P1,28.725576171875,94.1666666666667,19.5666666666667,0.673333333333333,8.05,30.4,50,6.31666666666667,12.6333333333333
656,3778,27,104,Pakistan,73.0666656494141,31.4166660308838,2014,110,,broadcasted,inorganic,0,0,173.090909090909,4,23.3964351516489,110,maize,30,85,60,0.52,7.6,,0.005,455.913800991044,46.7185114190344,25.0876441084105,7.26505540434829,1409.44542550493,1.84252056779858,P. Extremely hot and arid,P,P1,28.725576171875,94.1666666666667,19.5666666666667,0.673333333333333,8.05,30.4,50,6.31666666666667,12.6333333333333
656,3779,27,104,Pakistan,73.0666656494141,31.4166660308838,2014,110,,broadcasted,inorganic,0,0,140,4,18.1060870898763,110,maize,30,85,60,0.52,7.6,,0.005,455.913800991044,46.7185114190344,25.0876441084105,7.26505540434829,1409.44542550493,1.84252056779858,P. Extremely hot and arid,P,P1,28.725576171875,94.1666666666667,19.5666666666667,0.673333333333333,8.05,30.4,50,6.31666666666667,12.6333333333333
656,3780,27,104,Pakistan,73.0666656494141,31.4166660308838,2014,110,,broadcasted,inorganic,0,0,178.181818181818,4,24.7956747607556,110,maize,30,85,60,0.52,7.6,,0.005,455.913800991044,46.7185114190344,25.0876441084105,7.26505540434829,1409.44542550493,1.84252056779858,P. Extremely hot and arid,P,P1,28.725576171875,94.1666666666667,19.5666666666667,0.673333333333333,8.05,30.4,50,6.31666666666667,12.6333333333333
656,3781,27,104,Pakistan,73.0666656494141,31.4166660308838,2014,110,,broadcasted,inorganic,0,0,140,4,16.1186285464371,110,maize,30,85,60,0.52,7.6,,0.005,455.913800991044,46.7185114190344,25.0876441084105,7.26505540434829,1409.44542550493,1.84252056779858,P. Extremely hot and arid,P,P1,28.725576171875,94.1666666666667,19.5666666666667,0.673333333333333,8.05,30.4,50,6.31666666666667,12.6333333333333
656,3782,27,104,Pakistan,73.0666656494141,31.4166660308838,2014,110,,broadcasted,inorganic,0,0,203.636363636364,4,23.0442766855966,110,maize,30,85,60,0.52,7.6,,0.005,455.913800991044,46.7185114190344,25.0876441084105,7.26505540434829,1409.44542550493,1.84252056779858,P. Extremely hot and arid,P,P1,28.725576171875,94.1666666666667,19.5666666666667,0.673333333333333,8.05,30.4,50,6.31666666666667,12.6333333333333
656,3783,27,104,Pakistan,73.0666656494141,31.4166660308838,2014,110,,broadcasted,inorganic,0,0,140,4,16.3018870231778,110,maize,30,85,60,0.52,7.6,,0.005,455.913800991044,46.7185114190344,25.0876441084105,7.26505540434829,1409.44542550493,1.84252056779858,P. Extremely hot and arid,P,P1,28.725576171875,94.1666666666667,19.5666666666667,0.673333333333333,8.05,30.4,50,6.31666666666667,12.6333333333333
656,3784,27,104,Pakistan,73.0666656494141,31.4166660308838,2014,110,,broadcasted,inorganic,0,0,138.727272727273,4,16.7592360782779,110,maize,30,85,60,0.52,7.6,,0.005,455.913800991044,46.7185114190344,25.0876441084105,7.26505540434829,1409.44542550493,1.84252056779858,P. Extremely hot and arid,P,P1,28.725576171875,94.1666666666667,19.5666666666667,0.673333333333333,8.05,30.4,50,6.31666666666667,12.6333333333333
656,3785,27,104,Pakistan,73.0666656494141,31.4166660308838,2014,110,,broadcasted,inorganic,0,0,76.3636363636364,4,9.09455193436867,110,maize,30,85,60,0.52,7.6,,0.005,455.913800991044,46.7185114190344,25.0876441084105,7.26505540434829,1409.44542550493,1.84252056779858,P. Extremely hot and arid,P,P1,28.725576171875,94.1666666666667,19.5666666666667,0.673333333333333,8.05,30.4,50,6.31666666666667,12.6333333333333
656,3786,27,104,Pakistan,73.0666656494141,31.4166660308838,2014,110,,broadcasted,inorganic,0,0,147.636363636364,4,14.7622621028692,110,maize,30,85,60,0.52,7.6,,0.005,455.913800991044,46.7185114190344,25.0876441084105,7.26505540434829,1409.44542550493,1.84252056779858,P. Extremely hot and arid,P,P1,28.725576171875,94.1666666666667,19.5666666666667,0.673333333333333,8.05,30.4,50,6.31666666666667,12.6333333333333
656,3787,27,104,Pakistan,73.0666656494141,31.4166660308838,2014,110,,broadcasted,inorganic,0,0,76.3636363636364,4,10.7639169627174,110,maize,30,85,60,0.52,7.6,,0.005,455.913800991044,46.7185114190344,25.0876441084105,7.26505540434829,1409.44542550493,1.84252056779858,P. Extremely hot and arid,P,P1,28.725576171875,94.1666666666667,19.5666666666667,0.673333333333333,8.05,30.4,50,6.31666666666667,12.6333333333333
656,3788,27,104,Pakistan,73.0666656494141,31.4166660308838,2014,110,,broadcasted,inorganic,0,0,161.636363636364,4,16.8707996571467,110,maize,30,85,60,0.52,7.6,,0.005,455.913800991044,46.7185114190344,25.0876441084105,7.26505540434829,1409.44542550493,1.84252056779858,P. Extremely hot and arid,P,P1,28.725576171875,94.1666666666667,19.5666666666667,0.673333333333333,8.05,30.4,50,6.31666666666667,12.6333333333333
656,3789,27,104,Pakistan,73.0666656494141,31.4166660308838,2014,110,,broadcasted,inorganic,0,0,76.3636363636364,4,8.88555695668705,110,maize,30,85,60,0.52,7.6,,0.005,455.913800991044,46.7185114190344,25.0876441084105,7.26505540434829,1409.44542550493,1.84252056779858,P. Extremely hot and arid,P,P1,28.725576171875,94.1666666666667,19.5666666666667,0.673333333333333,8.05,30.4,50,6.31666666666667,12.6333333333333
657,3790,27,106,India,77.5833358764649,10.1166667938232,2006,120,,broadcasted,inorganic,0,0,29.32,4,2.74692797843868,120,other,30,34.9,49.8,0.688,7,,,997.500015949895,72.2559977839276,25.7867819522989,1.38630515509683,1460.62933675174,0.689482496380806,Q. Extremely hot and xeric,Q,Q4,12.0393786621094,228.5,36.9833333333333,1.69666666666667,6.55,40.9166666666667,22.05,22.95,45.9
657,3791,27,106,India,77.5833358764649,10.1166667938232,2006,120,,broadcasted,inorganic,0,0,25.8116666666667,4,3.21695658676954,120,other,30,34.9,49.8,0.688,7,,,997.500015949895,72.2559977839276,25.7867819522989,1.38630515509683,1460.62933675174,0.689482496380806,Q. Extremely hot and xeric,Q,Q4,12.0393786621094,228.5,36.9833333333333,1.69666666666667,6.55,40.9166666666667,22.05,22.95,45.9
657,3792,27,106,India,77.5833358764649,10.1166667938232,2006,120,,broadcasted,inorganic,0,0,27.7233333333333,4,3.22144577770168,120,other,30,34.9,49.8,0.688,7,,,997.500015949895,72.2559977839276,25.7867819522989,1.38630515509683,1460.62933675174,0.689482496380806,Q. Extremely hot and xeric,Q,Q4,12.0393786621094,228.5,36.9833333333333,1.69666666666667,6.55,40.9166666666667,22.05,22.95,45.9
657,3793,27,106,India,77.5833358764649,10.1166667938232,2006,120,,broadcasted,inorganic,0,0,25.115,4,2.61585505190456,120,other,30,34.9,49.8,0.688,7,,,997.500015949895,72.2559977839276,25.7867819522989,1.38630515509683,1460.62933675174,0.689482496380806,Q. Extremely hot and xeric,Q,Q4,12.0393786621094,228.5,36.9833333333333,1.69666666666667,6.55,40.9166666666667,22.05,22.95,45.9
657,3794,27,106,India,77.5833358764649,10.1166667938232,2006,120,,broadcasted,inorganic,0,0,27.2733333333333,4,3.82081369000379,120,other,30,34.9,49.8,0.688,7,,,997.500015949895,72.2559977839276,25.7867819522989,1.38630515509683,1460.62933675174,0.689482496380806,Q. Extremely hot and xeric,Q,Q4,12.0393786621094,228.5,36.9833333333333,1.69666666666667,6.55,40.9166666666667,22.05,22.95,45.9
657,3795,27,106,India,77.5833358764649,10.1166667938232,2006,120,,broadcasted,inorganic,0,0,23.8466666666667,4,1.92561258510649,120,other,30,34.9,49.8,0.688,7,,,997.500015949895,72.2559977839276,25.7867819522989,1.38630515509683,1460.62933675174,0.689482496380806,Q. Extremely hot and xeric,Q,Q4,12.0393786621094,228.5,36.9833333333333,1.69666666666667,6.55,40.9166666666667,22.05,22.95,45.9
657,3796,27,106,India,77.5833358764649,10.1166667938232,2006,120,,broadcasted,inorganic,0,0,25.0216666666667,4,2.70695592935257,120,other,30,34.9,49.8,0.688,7,,,997.500015949895,72.2559977839276,25.7867819522989,1.38630515509683,1460.62933675174,0.689482496380806,Q. Extremely hot and xeric,Q,Q4,12.0393786621094,228.5,36.9833333333333,1.69666666666667,6.55,40.9166666666667,22.05,22.95,45.9
657,3797,27,106,India,77.5833358764649,10.1166667938232,2006,120,,broadcasted,inorganic,0,0,20.6133333333333,4,2.46812401230929,120,other,30,34.9,49.8,0.688,7,,,997.500015949895,72.2559977839276,25.7867819522989,1.38630515509683,1460.62933675174,0.689482496380806,Q. Extremely hot and xeric,Q,Q4,12.0393786621094,228.5,36.9833333333333,1.69666666666667,6.55,40.9166666666667,22.05,22.95,45.9
657,3798,27,106,India,77.5833358764649,10.1166667938232,2006,120,,broadcasted,inorganic,0,0,38.3216666666667,4,4.4137553504667,120,other,30,34.9,49.8,0.688,7,,,997.500015949895,72.2559977839276,25.7867819522989,1.38630515509683,1460.62933675174,0.689482496380806,Q. Extremely hot and xeric,Q,Q4,12.0393786621094,228.5,36.9833333333333,1.69666666666667,6.55,40.9166666666667,22.05,22.95,45.9
657,3799,27,106,India,77.5833358764649,10.1166667938232,2006,120,,broadcasted,inorganic,0,0,33.3333333333333,4,3.4753987460225,120,other,30,34.9,49.8,0.688,7,,,997.500015949895,72.2559977839276,25.7867819522989,1.38630515509683,1460.62933675174,0.689482496380806,Q. Extremely hot and xeric,Q,Q4,12.0393786621094,228.5,36.9833333333333,1.69666666666667,6.55,40.9166666666667,22.05,22.95,45.9
657,3800,27,106,India,77.5833358764649,10.1166667938232,2006,120,,broadcasted,inorganic,0,0,36.305,4,4.6117981846028,120,other,30,34.9,49.8,0.688,7,,,997.500015949895,72.2559977839276,25.7867819522989,1.38630515509683,1460.62933675174,0.689482496380806,Q. Extremely hot and xeric,Q,Q4,12.0393786621094,228.5,36.9833333333333,1.69666666666667,6.55,40.9166666666667,22.05,22.95,45.9
657,3801,27,106,India,77.5833358764649,10.1166667938232,2006,120,,broadcasted,inorganic,0,0,28.555,4,3.31577731254703,120,other,30,34.9,49.8,0.688,7,,,997.500015949895,72.2559977839276,25.7867819522989,1.38630515509683,1460.62933675174,0.689482496380806,Q. Extremely hot and xeric,Q,Q4,12.0393786621094,228.5,36.9833333333333,1.69666666666667,6.55,40.9166666666667,22.05,22.95,45.9
657,3802,27,106,India,77.5833358764649,10.1166667938232,2006,120,,broadcasted,inorganic,0,0,30.36,4,3.29186070625288,120,other,30,34.9,49.8,0.688,7,,,997.500015949895,72.2559977839276,25.7867819522989,1.38630515509683,1460.62933675174,0.689482496380806,Q. Extremely hot and xeric,Q,Q4,12.0393786621094,228.5,36.9833333333333,1.69666666666667,6.55,40.9166666666667,22.05,22.95,45.9
657,3803,27,106,India,77.5833358764649,10.1166667938232,2006,120,,broadcasted,inorganic,0,0,20.7,4,2.25950460402127,120,other,30,34.9,49.8,0.688,7,,,997.500015949895,72.2559977839276,25.7867819522989,1.38630515509683,1460.62933675174,0.689482496380806,Q. Extremely hot and xeric,Q,Q4,12.0393786621094,228.5,36.9833333333333,1.69666666666667,6.55,40.9166666666667,22.05,22.95,45.9
657,3804,27,106,India,77.5833358764649,10.1166667938232,2006,120,,broadcasted,inorganic,0,0,27.9183333333333,4,3.67823833048178,120,other,30,34.9,49.8,0.688,7,,,997.500015949895,72.2559977839276,25.7867819522989,1.38630515509683,1460.62933675174,0.689482496380806,Q. Extremely hot and xeric,Q,Q4,12.0393786621094,228.5,36.9833333333333,1.69666666666667,6.55,40.9166666666667,22.05,22.95,45.9
657,3805,27,106,India,77.5833358764649,10.1166667938232,2006,120,,broadcasted,inorganic,0,0,18.895,4,2.2406873486797,120,other,30,34.9,49.8,0.688,7,,,997.500015949895,72.2559977839276,25.7867819522989,1.38630515509683,1460.62933675174,0.689482496380806,Q. Extremely hot and xeric,Q,Q4,12.0393786621094,228.5,36.9833333333333,1.69666666666667,6.55,40.9166666666667,22.05,22.95,45.9
658,3806,27,107,Iran,51.1666679382324,35.7333335876465,2013,130,,broadcasted,inorganic,0,0,68.4969230769231,4,8.83254257995431,130,other,30,0,0,1.05,7.8,,0.07,292.200005659512,19.9087685042793,13.608908249365,9.80235273131145,1330.36209269673,1.97812295684062,L. Warm temperate and xeric,L,L2,13.3045739746094,220.333333333333,29.1,1.185,7.68333333333333,36.7,34.2,5.2,10.4
658,3807,27,107,Iran,51.1666679382324,35.7333335876465,2013,130,,broadcasted,inorganic,0,0,61.2261538461539,4,6.72486351155039,130,other,30,0,0,1.05,7.8,,0.07,292.200005659512,19.9087685042793,13.608908249365,9.80235273131145,1330.36209269673,1.97812295684062,L. Warm temperate and xeric,L,L2,13.3045739746094,220.333333333333,29.1,1.185,7.68333333333333,36.7,34.2,5.2,10.4
658,3808,27,107,Iran,51.1666679382324,35.7333335876465,2013,130,,broadcasted,inorganic,0,0,61.3046153846154,4,8.97903576919301,130,other,30,0,0,1.05,7.8,,0.07,292.200005659512,19.9087685042793,13.608908249365,9.80235273131145,1330.36209269673,1.97812295684062,L. Warm temperate and xeric,L,L2,13.3045739746094,220.333333333333,29.1,1.185,7.68333333333333,36.7,34.2,5.2,10.4
658,3809,27,107,Iran,51.1666679382324,35.7333335876465,2013,130,,broadcasted,inorganic,0,0,61.2261538461539,4,7.47385438399706,130,other,30,0,0,1.05,7.8,,0.07,292.200005659512,19.9087685042793,13.608908249365,9.80235273131145,1330.36209269673,1.97812295684062,L. Warm temperate and xeric,L,L2,13.3045739746094,220.333333333333,29.1,1.185,7.68333333333333,36.7,34.2,5.2,10.4
658,3810,27,107,Iran,51.1666679382324,35.7333335876465,2013,130,,broadcasted,inorganic,0,0,45.5338461538462,4,5.51675906972278,130,other,30,0,0,1.05,7.8,,0.07,292.200005659512,19.9087685042793,13.608908249365,9.80235273131145,1330.36209269673,1.97812295684062,L. Warm temperate and xeric,L,L2,13.3045739746094,220.333333333333,29.1,1.185,7.68333333333333,36.7,34.2,5.2,10.4
658,3811,27,107,Iran,51.1666679382324,35.7333335876465,2013,130,,broadcasted,inorganic,0,0,33.1107692307692,4,4.63312413937034,130,other,30,0,0,1.05,7.8,,0.07,292.200005659512,19.9087685042793,13.608908249365,9.80235273131145,1330.36209269673,1.97812295684062,L. Warm temperate and xeric,L,L2,13.3045739746094,220.333333333333,29.1,1.185,7.68333333333333,36.7,34.2,5.2,10.4
658,3812,27,107,Iran,51.1666679382324,35.7333335876465,2013,130,,broadcasted,inorganic,0,0,39.5707692307692,4,5.02814867248185,130,other,30,0,0,1.05,7.8,,0.07,292.200005659512,19.9087685042793,13.608908249365,9.80235273131145,1330.36209269673,1.97812295684062,L. Warm temperate and xeric,L,L2,13.3045739746094,220.333333333333,29.1,1.185,7.68333333333333,36.7,34.2,5.2,10.4
658,3813,27,107,Iran,51.1666679382324,35.7333335876465,2013,130,,broadcasted,inorganic,0,0,33.1107692307692,4,4.55351578831135,130,other,30,0,0,1.05,7.8,,0.07,292.200005659512,19.9087685042793,13.608908249365,9.80235273131145,1330.36209269673,1.97812295684062,L. Warm temperate and xeric,L,L2,13.3045739746094,220.333333333333,29.1,1.185,7.68333333333333,36.7,34.2,5.2,10.4
658,3814,27,107,Iran,51.1666679382324,35.7333335876465,2013,130,,broadcasted,inorganic,0,0,36.6676923076923,4,3.87510785767375,130,other,30,0,0,1.05,7.8,,0.07,292.200005659512,19.9087685042793,13.608908249365,9.80235273131145,1330.36209269673,1.97812295684062,L. Warm temperate and xeric,L,L2,13.3045739746094,220.333333333333,29.1,1.185,7.68333333333333,36.7,34.2,5.2,10.4
658,3815,27,107,Iran,51.1666679382324,35.7333335876465,2013,130,,broadcasted,inorganic,0,0,28.5338461538462,4,3.67552858722575,130,other,30,0,0,1.05,7.8,,0.07,292.200005659512,19.9087685042793,13.608908249365,9.80235273131145,1330.36209269673,1.97812295684062,L. Warm temperate and xeric,L,L2,13.3045739746094,220.333333333333,29.1,1.185,7.68333333333333,36.7,34.2,5.2,10.4
658,3816,27,107,Iran,51.1666679382324,35.7333335876465,2013,130,,broadcasted,inorganic,0,0,29.6846153846154,4,3.67955723969899,130,other,30,0,0,1.05,7.8,,0.07,292.200005659512,19.9087685042793,13.608908249365,9.80235273131145,1330.36209269673,1.97812295684062,L. Warm temperate and xeric,L,L2,13.3045739746094,220.333333333333,29.1,1.185,7.68333333333333,36.7,34.2,5.2,10.4
